name,year,team,games_played,ftm,fta,tpa
Steven Adams,2014,Denver Nuggets (DEN),55,35,47,103
Steven Adams,2019,Houston Rockets (HOU),23,19,28,5
Steven Adams,2018,Houston Rockets (HOU),28,11,14,6
Steven Adams,2019,Phoenix Suns (PHX),3,0,0,2
Steven Adams,2019,Miami Heat (MIA),3,3,4,2
Steven Adams,2018,Miami Heat (MIA),10,3,4,12
Steven Adams,2017,Miami Heat (MIA),14,1,2,8
Steven Adams,2016,Miami Heat (MIA),16,9,15,3
Steven Adams,2015,Miami Heat (MIA),37,12,16,9
Steven Adams,2014,Miami Heat (MIA),62,45,64,10
Steven Adams,2013,Miami Heat (MIA),46,25,44,0
Steven Adams,2012,Miami Heat (MIA),75,32,45,0
Steven Adams,2011,Miami Heat (MIA),64,83,102,0
Steven Adams,2010,Miami Heat (MIA),13,16,20,0
Steven Adams,2009,Miami Heat (MIA),78,147,193,0
Steven Adams,2008,Miami Heat (MIA),75,128,170,0
Steven Adams,2007,Miami Heat (MIA),49,115,142,0
Steven Adams,2006,Miami Heat (MIA),79,138,203,4
Steven Adams,2005,Miami Heat (MIA),81,157,199,2
Steven Adams,2004,Miami Heat (MIA),80,178,225,4
Steven Adams,2003,Miami Heat (MIA),75,140,183,3
Steven Adams,2019,Boston Celtics (BOS),45,94,111,189
Steven Adams,2018,Boston Celtics (BOS),72,156,187,231
Steven Adams,2017,Boston Celtics (BOS),1,0,0,1
Steven Adams,2016,Boston Celtics (BOS),73,362,429,374
Steven Adams,2015,Boston Celtics (BOS),80,393,477,410
Steven Adams,2014,Boston Celtics (BOS),76,375,462,330
Steven Adams,2013,Boston Celtics (BOS),77,311,381,280
Steven Adams,2012,Boston Celtics (BOS),72,243,294,246
Steven Adams,2011,Boston Celtics (BOS),66,193,232,159
Steven Adams,2010,Boston Celtics (BOS),72,69,97,74
Steven Adams,2019,New Orleans Pelicans (NOP),56,109,173,4
Steven Adams,2019,Toronto Raptors (TOR),4,2,2,1
Steven Adams,2019,Charlotte Hornets (CHA),31,37,59,22
Steven Adams,2018,Charlotte Hornets (CHA),58,100,144,39
Steven Adams,2017,Charlotte Hornets (CHA),22,47,62,7
Steven Adams,2016,Charlotte Hornets (CHA),72,91,125,15
Steven Adams,2019,Miami Heat (MIA),47,66,79,253
Steven Adams,2019,New Orleans Pelicans (NOP),57,68,91,325
Steven Adams,2018,New Orleans Pelicans (NOP),67,55,80,274
Steven Adams,2017,New Orleans Pelicans (NOP),63,66,94,197
Steven Adams,2019,Oklahoma City Thunder (OKC),7,0,0,8
Steven Adams,2019,Portland Trail Blazers (POR),47,42,51,64
Steven Adams,2018,Portland Trail Blazers (POR),58,87,114,152
Steven Adams,2017,Portland Trail Blazers (POR),75,86,105,267
Steven Adams,2016,Portland Trail Blazers (POR),65,40,50,144
Steven Adams,2015,Portland Trail Blazers (POR),79,49,54,192
Steven Adams,2019,Detroit Pistons (DET),11,6,13,5
Steven Adams,2018,Detroit Pistons (DET),14,6,10,31
Steven Adams,2017,Detroit Pistons (DET),76,90,158,7
Steven Adams,2016,Detroit Pistons (DET),58,74,107,1
Steven Adams,2015,Detroit Pistons (DET),57,69,117,1
Steven Adams,2014,Detroit Pistons (DET),67,78,137,0
Steven Adams,2013,Detroit Pistons (DET),70,91,177,1
Steven Adams,2012,Detroit Pistons (DET),63,56,105,3
Steven Adams,2019,Sacramento Kings (SAC),64,112,131,618
Steven Adams,2018,Sacramento Kings (SAC),82,171,193,651
Steven Adams,2017,Sacramento Kings (SAC),80,71,81,408
Steven Adams,2016,Sacramento Kings (SAC),25,35,43,138
Steven Adams,2019,Milwaukee Bucks (MIL),52,69,83,152
Steven Adams,2018,Milwaukee Bucks (MIL),47,53,65,125
Steven Adams,2017,Milwaukee Bucks (MIL),24,33,41,77
Steven Adams,2016,Milwaukee Bucks (MIL),49,157,196,233
Steven Adams,2015,Milwaukee Bucks (MIL),74,114,150,314
Steven Adams,2014,Milwaukee Bucks (MIL),43,113,143,193
Steven Adams,2013,Milwaukee Bucks (MIL),76,142,176,260
Steven Adams,2012,Milwaukee Bucks (MIL),76,174,213,353
Steven Adams,2011,Milwaukee Bucks (MIL),50,91,117,147
Steven Adams,2010,Milwaukee Bucks (MIL),76,233,270,204
Steven Adams,2009,Milwaukee Bucks (MIL),78,183,237,188
Steven Adams,2008,Milwaukee Bucks (MIL),77,114,146,73
Steven Adams,2019,Indiana Pacers (IND),58,62,72,203
Steven Adams,2018,Indiana Pacers (IND),50,41,50,127
Steven Adams,2019,New Orleans Pelicans (NOP),55,119,170,322
Steven Adams,2018,New Orleans Pelicans (NOP),67,208,271,363
Steven Adams,2017,New Orleans Pelicans (NOP),81,187,238,356
Steven Adams,2016,New Orleans Pelicans (NOP),67,119,168,281
Steven Adams,2015,New Orleans Pelicans (NOP),65,182,216,259
Steven Adams,2014,New Orleans Pelicans (NOP),40,65,76,135
Steven Adams,2013,New Orleans Pelicans (NOP),34,51,63,77
Steven Adams,2012,New Orleans Pelicans (NOP),78,182,242,247
Steven Adams,2011,New Orleans Pelicans (NOP),65,94,120,171
Steven Adams,2010,New Orleans Pelicans (NOP),82,172,209,222
Steven Adams,2009,New Orleans Pelicans (NOP),73,65,86,159
Steven Adams,2019,Indiana Pacers (IND),65,46,59,288
Steven Adams,2018,Indiana Pacers (IND),44,54,60,195
Steven Adams,2017,Indiana Pacers (IND),72,135,164,449
Steven Adams,2016,Indiana Pacers (IND),82,66,80,273
Steven Adams,2015,Indiana Pacers (IND),27,22,27,60
Steven Adams,2014,Indiana Pacers (IND),59,37,45,109
Steven Adams,2012,Indiana Pacers (IND),9,6,8,16
Steven Adams,2019,Toronto Raptors (TOR),52,95,129,17
Steven Adams,2018,Toronto Raptors (TOR),59,118,183,49
Steven Adams,2017,Toronto Raptors (TOR),68,249,316,54
Steven Adams,2016,Toronto Raptors (TOR),78,190,253,67
Steven Adams,2015,Toronto Raptors (TOR),29,37,52,14
Steven Adams,2019,Minnesota Timberwolves (MIN),14,28,46,69
Steven Adams,2018,Minnesota Timberwolves (MIN),70,66,86,181
Steven Adams,2017,Minnesota Timberwolves (MIN),25,10,12,50
Steven Adams,2016,Minnesota Timberwolves (MIN),62,57,76,113
Steven Adams,2019,Miami Heat (MIA),6,4,4,9
Steven Adams,2018,Miami Heat (MIA),44,23,32,101
Steven Adams,2017,Miami Heat (MIA),12,3,6,21
Steven Adams,2016,Miami Heat (MIA),80,103,128,270
Steven Adams,2015,Miami Heat (MIA),59,36,42,74
Steven Adams,2014,Miami Heat (MIA),82,159,193,208
Steven Adams,2013,Miami Heat (MIA),28,6,7,23
Steven Adams,2019,Portland Trail Blazers (POR),13,8,13,3
Steven Adams,2019,Los Angeles Lakers (LAL),2,0,0,1
Steven Adams,2019,Portland Trail Blazers (POR),21,21,27,71
Steven Adams,2018,Portland Trail Blazers (POR),27,33,41,84
Steven Adams,2017,Portland Trail Blazers (POR),21,26,32,71
Steven Adams,2016,Portland Trail Blazers (POR),59,90,115,307
Steven Adams,2015,Portland Trail Blazers (POR),79,172,200,449
Steven Adams,2014,Portland Trail Blazers (POR),50,61,80,170
Steven Adams,2019,Sacramento Kings (SAC),39,80,100,0
Steven Adams,2018,Sacramento Kings (SAC),70,128,175,0
Steven Adams,2017,Sacramento Kings (SAC),48,37,56,31
Steven Adams,2016,Sacramento Kings (SAC),57,72,103,77
Steven Adams,2015,Sacramento Kings (SAC),51,51,74,44
Steven Adams,2019,Houston Rockets (HOU),2,0,0,4
Steven Adams,2019,Philadelphia 76ers (PHI),60,55,73,264
Steven Adams,2018,Philadelphia 76ers (PHI),68,78,95,203
Steven Adams,2017,Philadelphia 76ers (PHI),72,94,120,226
Steven Adams,2016,Philadelphia 76ers (PHI),68,108,135,242
Steven Adams,2015,Philadelphia 76ers (PHI),82,103,129,256
Steven Adams,2014,Philadelphia 76ers (PHI),76,107,141,36
Steven Adams,2013,Philadelphia 76ers (PHI),29,58,85,11
Steven Adams,2012,Philadelphia 76ers (PHI),74,134,208,6
Steven Adams,2011,Philadelphia 76ers (PHI),11,22,30,1
Steven Adams,2010,Philadelphia 76ers (PHI),77,150,188,4
Steven Adams,2009,Philadelphia 76ers (PHI),81,213,270,1
Steven Adams,2008,Philadelphia 76ers (PHI),67,149,205,1
Steven Adams,2007,Philadelphia 76ers (PHI),81,155,212,5
Steven Adams,2019,Atlanta Hawks (ATL),63,110,144,304
Steven Adams,2019,Houston Rockets (HOU),58,68,85,311
Steven Adams,2018,Houston Rockets (HOU),39,56,71,178
Steven Adams,2017,Houston Rockets (HOU),23,25,31,58
Steven Adams,2016,Houston Rockets (HOU),1,0,0,0
Steven Adams,2019,Los Angeles Lakers (LAL),62,89,180,5
Steven Adams,2018,Los Angeles Lakers (LAL),9,29,48,0
Steven Adams,2017,Los Angeles Lakers (LAL),81,334,582,7
Steven Adams,2016,Los Angeles Lakers (LAL),74,226,424,2
Steven Adams,2015,Los Angeles Lakers (LAL),71,232,474,6
Steven Adams,2014,Los Angeles Lakers (LAL),41,143,271,2
Steven Adams,2013,Los Angeles Lakers (LAL),71,349,638,7
Steven Adams,2012,Los Angeles Lakers (LAL),76,355,721,6
Steven Adams,2011,Los Angeles Lakers (LAL),54,281,572,7
Steven Adams,2010,Los Angeles Lakers (LAL),78,546,916,7
Steven Adams,2009,Los Angeles Lakers (LAL),82,483,816,7
Steven Adams,2008,Los Angeles Lakers (LAL),79,504,849,2
Steven Adams,2007,Los Angeles Lakers (LAL),82,529,897,4
Steven Adams,2006,Los Angeles Lakers (LAL),82,390,666,2
Steven Adams,2005,Los Angeles Lakers (LAL),82,356,598,2
Steven Adams,2004,Los Angeles Lakers (LAL),82,277,413,2
Steven Adams,2019,Toronto Raptors (TOR),50,89,119,166
Steven Adams,2018,Toronto Raptors (TOR),74,135,177,169
Steven Adams,2017,Toronto Raptors (TOR),76,94,118,297
Steven Adams,2016,Toronto Raptors (TOR),23,30,34,103
Steven Adams,2015,Toronto Raptors (TOR),78,91,121,184
Steven Adams,2014,Toronto Raptors (TOR),64,92,110,205
Steven Adams,2013,Toronto Raptors (TOR),81,156,199,60
Steven Adams,2012,Toronto Raptors (TOR),80,143,191,57
Steven Adams,2011,Toronto Raptors (TOR),66,78,118,3
Steven Adams,2010,Toronto Raptors (TOR),82,138,184,1
Steven Adams,2009,Toronto Raptors (TOR),73,58,92,2
Steven Adams,2019,Atlanta Hawks (ATL),56,53,64,334
Steven Adams,2018,Atlanta Hawks (ATL),75,41,56,353
Steven Adams,2019,Milwaukee Bucks (MIL),56,62,75,124
Steven Adams,2018,Milwaukee Bucks (MIL),67,61,74,160
Steven Adams,2017,Milwaukee Bucks (MIL),23,33,45,83
Steven Adams,2016,Milwaukee Bucks (MIL),26,52,65,92
Steven Adams,2015,Milwaukee Bucks (MIL),22,32,45,44
Steven Adams,2014,Milwaukee Bucks (MIL),58,69,107,190
Steven Adams,2013,Milwaukee Bucks (MIL),55,107,130,131
Steven Adams,2012,Milwaukee Bucks (MIL),73,125,157,214
Steven Adams,2011,Milwaukee Bucks (MIL),60,143,183,112
Steven Adams,2010,Milwaukee Bucks (MIL),60,93,104,121
Steven Adams,2009,Milwaukee Bucks (MIL),81,113,158,241
Steven Adams,2006,Milwaukee Bucks (MIL),66,70,89,148
Steven Adams,2019,Chicago Bulls (CHI),28,46,78,38
Steven Adams,2018,Chicago Bulls (CHI),44,23,38,50
Steven Adams,2019,Utah Jazz (UTA),64,65,84,310
Steven Adams,2018,Utah Jazz (UTA),82,87,123,483
Steven Adams,2017,Utah Jazz (UTA),82,66,83,464
Steven Adams,2016,Utah Jazz (UTA),82,50,68,279
Steven Adams,2015,Utah Jazz (UTA),81,13,18,210
Steven Adams,2014,Utah Jazz (UTA),79,30,40,202
Steven Adams,2019,New Orleans Pelicans (NOP),56,283,330,354
Steven Adams,2018,New Orleans Pelicans (NOP),52,195,289,94
Steven Adams,2017,New Orleans Pelicans (NOP),59,192,282,105
Steven Adams,2016,New Orleans Pelicans (NOP),79,133,214,187
Steven Adams,2019,Brooklyn Nets (BKN),20,94,102,142
Steven Adams,2018,Brooklyn Nets (BKN),67,214,245,434
Steven Adams,2017,Brooklyn Nets (BKN),60,232,261,407
Steven Adams,2016,Brooklyn Nets (BKN),72,297,328,441
Steven Adams,2015,Brooklyn Nets (BKN),53,169,191,262
Steven Adams,2014,Brooklyn Nets (BKN),75,315,365,378
Steven Adams,2013,Brooklyn Nets (BKN),71,291,338,344
Steven Adams,2012,Brooklyn Nets (BKN),59,248,290,279
Steven Adams,2011,Brooklyn Nets (BKN),51,171,196,183
Steven Adams,2019,Orlando Magic (ORL),32,56,73,91
Steven Adams,2018,Orlando Magic (ORL),75,110,135,266
Steven Adams,2017,Orlando Magic (ORL),27,19,25,46
Steven Adams,2019,Orlando Magic (ORL),45,62,76,67
Steven Adams,2018,Orlando Magic (ORL),68,84,103,79
Steven Adams,2017,Orlando Magic (ORL),62,34,47,46
Steven Adams,2019,Dallas Mavericks (DAL),58,36,44,151
Steven Adams,2018,Dallas Mavericks (DAL),29,21,29,86
Steven Adams,2017,Dallas Mavericks (DAL),68,26,36,185
Steven Adams,2019,Los Angeles Clippers (LAC),9,9,10,31
Steven Adams,2018,Los Angeles Clippers (LAC),82,204,236,471
Steven Adams,2017,Los Angeles Clippers (LAC),45,112,134,169
Steven Adams,2016,Los Angeles Clippers (LAC),52,118,136,184
Steven Adams,2015,Los Angeles Clippers (LAC),79,291,337,334
Steven Adams,2014,Los Angeles Clippers (LAC),27,82,103,83
Steven Adams,2013,Los Angeles Clippers (LAC),80,158,177,245
Steven Adams,2012,Los Angeles Clippers (LAC),70,52,62,104
Steven Adams,2011,Los Angeles Clippers (LAC),45,25,29,62
Steven Adams,2019,Miami Heat (MIA),14,2,8,24
Steven Adams,2018,Miami Heat (MIA),68,39,67,144
Steven Adams,2017,Miami Heat (MIA),64,55,87,117
Steven Adams,2016,Miami Heat (MIA),76,72,102,177
Steven Adams,2015,Miami Heat (MIA),65,51,83,154
Steven Adams,2014,Miami Heat (MIA),77,68,114,212
Steven Adams,2013,Miami Heat (MIA),63,86,132,175
Steven Adams,2012,Miami Heat (MIA),80,155,270,287
Steven Adams,2011,Miami Heat (MIA),62,121,196,193
Steven Adams,2010,Miami Heat (MIA),67,208,300,181
Steven Adams,2009,Miami Heat (MIA),82,315,430,303
Steven Adams,2008,Miami Heat (MIA),82,377,521,261
Steven Adams,2007,Miami Heat (MIA),82,365,506,307
Steven Adams,2006,Miami Heat (MIA),76,452,551,155
Steven Adams,2005,Miami Heat (MIA),82,263,349,158
Steven Adams,2004,Miami Heat (MIA),82,156,210,142
Steven Adams,2019,Sacramento Kings (SAC),34,10,21,26
Steven Adams,2019,Los Angeles Lakers (LAL),60,239,343,381
Steven Adams,2018,Los Angeles Lakers (LAL),55,278,418,327
Steven Adams,2017,Los Angeles Lakers (LAL),82,388,531,406
Steven Adams,2016,Los Angeles Lakers (LAL),74,358,531,342
Steven Adams,2015,Los Angeles Lakers (LAL),76,359,491,282
Steven Adams,2014,Los Angeles Lakers (LAL),69,375,528,339
Steven Adams,2013,Los Angeles Lakers (LAL),77,439,585,306
Steven Adams,2012,Los Angeles Lakers (LAL),76,403,535,254
Steven Adams,2011,Los Angeles Lakers (LAL),62,387,502,149
Steven Adams,2010,Los Angeles Lakers (LAL),79,503,663,279
Steven Adams,2009,Los Angeles Lakers (LAL),76,593,773,387
Steven Adams,2008,Los Angeles Lakers (LAL),81,594,762,384
Steven Adams,2007,Los Angeles Lakers (LAL),75,549,771,359
Steven Adams,2006,Los Angeles Lakers (LAL),78,489,701,310
Steven Adams,2005,Los Angeles Lakers (LAL),79,601,814,379
Steven Adams,2004,Los Angeles Lakers (LAL),80,477,636,308
Steven Adams,2003,Los Angeles Lakers (LAL),79,347,460,217
Steven Adams,2019,Sacramento Kings (SAC),6,0,0,4
Steven Adams,2019,Phoenix Suns (PHX),28,11,14,47
Steven Adams,2019,Indiana Pacers (IND),13,4,6,0
Steven Adams,2018,Indiana Pacers (IND),14,4,8,2
Steven Adams,2019,Orlando Magic (ORL),8,2,2,6
Steven Adams,2018,Orlando Magic (ORL),1,0,0,1
Steven Adams,2019,New Orleans Pelicans (NOP),51,48,64,120
Steven Adams,2018,New Orleans Pelicans (NOP),61,54,73,169
Steven Adams,2019,Memphis Grizzlies (MEM),18,29,44,72
Steven Adams,2018,Memphis Grizzlies (MEM),79,143,213,225
Steven Adams,2017,Memphis Grizzlies (MEM),77,177,279,217
Steven Adams,2019,Memphis Grizzlies (MEM),54,123,166,340
Steven Adams,2018,Memphis Grizzlies (MEM),58,151,197,142
Steven Adams,2019,Phoenix Suns (PHX),49,35,46,229
Steven Adams,2019,Minnesota Timberwolves (MIN),14,23,34,46
Steven Adams,2018,Minnesota Timberwolves (MIN),55,50,70,149
Steven Adams,2017,Minnesota Timberwolves (MIN),73,113,162,185
Steven Adams,2016,Minnesota Timberwolves (MIN),76,152,215,256
Steven Adams,2015,Minnesota Timberwolves (MIN),57,39,68,66
Steven Adams,2014,Minnesota Timberwolves (MIN),70,67,102,51
Steven Adams,2013,Minnesota Timberwolves (MIN),52,76,90,87
Steven Adams,2012,Minnesota Timberwolves (MIN),54,40,67,21
Steven Adams,2011,Minnesota Timberwolves (MIN),62,81,115,60
Steven Adams,2010,Minnesota Timberwolves (MIN),25,41,58,25
Steven Adams,2009,Minnesota Timberwolves (MIN),65,51,70,46
Steven Adams,2019,San Antonio Spurs (SAS),9,7,10,5
Steven Adams,2019,Denver Nuggets (DEN),65,218,268,226
Steven Adams,2018,Denver Nuggets (DEN),80,289,352,270
Steven Adams,2017,Denver Nuggets (DEN),75,266,313,280
Steven Adams,2016,Denver Nuggets (DEN),73,188,228,139
Steven Adams,2015,Denver Nuggets (DEN),80,154,190,84
Steven Adams,2019,Memphis Grizzlies (MEM),65,43,58,124
Steven Adams,2018,Memphis Grizzlies (MEM),68,58,69,126
Steven Adams,2017,Memphis Grizzlies (MEM),82,71,81,129
Steven Adams,2016,Memphis Grizzlies (MEM),60,33,43,73
Steven Adams,2015,Memphis Grizzlies (MEM),37,28,39,53
Steven Adams,2019,Miami Heat (MIA),51,88,113,126
Steven Adams,2018,Miami Heat (MIA),60,74,122,91
Steven Adams,2017,Miami Heat (MIA),14,11,18,16
Steven Adams,2016,Miami Heat (MIA),32,29,41,11
Steven Adams,2019,Sacramento Kings (SAC),64,48,58,134
Steven Adams,2018,Sacramento Kings (SAC),82,30,43,171
Steven Adams,2017,Sacramento Kings (SAC),82,70,94,190
Steven Adams,2016,Sacramento Kings (SAC),80,94,122,135
Steven Adams,2015,Sacramento Kings (SAC),80,133,174,110
Steven Adams,2014,Sacramento Kings (SAC),79,105,143,44
Steven Adams,2013,Sacramento Kings (SAC),68,79,96,38
Steven Adams,2012,Sacramento Kings (SAC),28,18,21,21
Steven Adams,2011,Sacramento Kings (SAC),29,11,17,15
Steven Adams,2019,Phoenix Suns (PHX),32,59,88,112
Steven Adams,2018,Phoenix Suns (PHX),47,79,107,139
Steven Adams,2017,Phoenix Suns (PHX),79,155,194,274
Steven Adams,2016,Phoenix Suns (PHX),75,118,156,354
Steven Adams,2015,Phoenix Suns (PHX),81,108,148,202
Steven Adams,2019,Atlanta Hawks (ATL),55,62,84,9
Steven Adams,2018,Atlanta Hawks (ATL),24,24,37,0
Steven Adams,2017,Atlanta Hawks (ATL),15,3,5,0
Steven Adams,2016,Atlanta Hawks (ATL),10,3,10,0
Steven Adams,2019,Boston Celtics (BOS),51,63,89,7
Steven Adams,2018,Boston Celtics (BOS),23,50,68,12
Steven Adams,2017,Boston Celtics (BOS),71,156,184,2
Steven Adams,2016,Boston Celtics (BOS),72,224,285,38
Steven Adams,2015,Boston Celtics (BOS),82,200,251,21
Steven Adams,2014,Boston Celtics (BOS),26,90,116,4
Steven Adams,2013,Boston Celtics (BOS),80,149,204,1
Steven Adams,2012,Boston Celtics (BOS),70,93,117,1
Steven Adams,2011,Boston Celtics (BOS),66,70,105,1
Steven Adams,2019,Brooklyn Nets (BKN),56,83,122,0
Steven Adams,2018,Brooklyn Nets (BKN),19,51,66,0
Steven Adams,2017,Brooklyn Nets (BKN),77,181,312,0
Steven Adams,2016,Brooklyn Nets (BKN),81,205,425,2
Steven Adams,2015,Brooklyn Nets (BKN),77,266,619,1
Steven Adams,2014,Brooklyn Nets (BKN),82,187,471,4
Steven Adams,2013,Brooklyn Nets (BKN),82,160,374,0
Steven Adams,2012,Brooklyn Nets (BKN),82,96,249,0
Steven Adams,2011,Brooklyn Nets (BKN),66,74,141,1
Steven Adams,2010,Brooklyn Nets (BKN),80,98,217,1
Steven Adams,2009,Brooklyn Nets (BKN),70,48,128,2
Steven Adams,2008,Brooklyn Nets (BKN),53,42,109,0
Steven Adams,2019,Dallas Mavericks (DAL),9,2,2,3
Steven Adams,2018,Dallas Mavericks (DAL),64,95,123,47
Steven Adams,2017,Dallas Mavericks (DAL),74,117,171,2
Steven Adams,2016,Dallas Mavericks (DAL),81,152,194,9
Steven Adams,2015,Dallas Mavericks (DAL),7,20,29,7
Steven Adams,2014,Dallas Mavericks (DAL),55,150,214,0
Steven Adams,2013,Dallas Mavericks (DAL),62,113,184,9
Steven Adams,2012,Dallas Mavericks (DAL),78,140,187,9
Steven Adams,2019,Los Angeles Clippers (LAC),12,5,5,20
Steven Adams,2019,Detroit Pistons (DET),10,0,3,11
Steven Adams,2019,Detroit Pistons (DET),9,16,21,67
Steven Adams,2018,Detroit Pistons (DET),27,18,23,97
Steven Adams,2016,Detroit Pistons (DET),54,132,154,139
Steven Adams,2015,Detroit Pistons (DET),52,156,183,351
Steven Adams,2014,Detroit Pistons (DET),11,24,29,67
Steven Adams,2013,Detroit Pistons (DET),72,259,323,338
Steven Adams,2012,Detroit Pistons (DET),75,165,225,327
Steven Adams,2011,Detroit Pistons (DET),66,104,137,276
Steven Adams,2019,Toronto Raptors (TOR),20,5,6,13
Steven Adams,2018,Toronto Raptors (TOR),18,9,13,34
Steven Adams,2017,Toronto Raptors (TOR),69,112,145,234
Steven Adams,2016,Toronto Raptors (TOR),77,36,53,154
Steven Adams,2015,Toronto Raptors (TOR),73,80,102,205
Steven Adams,2019,Dallas Mavericks (DAL),66,69,80,286
Steven Adams,2018,Dallas Mavericks (DAL),71,58,74,218
Steven Adams,2017,Dallas Mavericks (DAL),72,44,59,128
Steven Adams,2019,Philadelphia 76ers (PHI),64,53,72,317
Steven Adams,2018,Philadelphia 76ers (PHI),48,36,44,144
Steven Adams,2017,Philadelphia 76ers (PHI),14,2,4,17
Steven Adams,2019,Chicago Bulls (CHI),36,20,28,108
Steven Adams,2018,Chicago Bulls (CHI),46,38,46,193
Steven Adams,2017,Chicago Bulls (CHI),20,8,11,79
Steven Adams,2019,Detroit Pistons (DET),28,67,75,183
Steven Adams,2018,Detroit Pistons (DET),63,51,61,269
Steven Adams,2017,Detroit Pistons (DET),73,65,76,195
Steven Adams,2019,New York Knicks (NYK),65,66,101,199
Steven Adams,2018,New York Knicks (NYK),75,162,226,364
Steven Adams,2019,Milwaukee Bucks (MIL),50,28,34,207
Steven Adams,2018,Milwaukee Bucks (MIL),54,47,57,294
Steven Adams,2017,Milwaukee Bucks (MIL),73,64,72,376
Steven Adams,2016,Milwaukee Bucks (MIL),35,14,15,200
Steven Adams,2015,Milwaukee Bucks (MIL),80,45,54,397
Steven Adams,2014,Milwaukee Bucks (MIL),75,106,118,449
Steven Adams,2013,Milwaukee Bucks (MIL),71,87,94,392
Steven Adams,2012,Milwaukee Bucks (MIL),74,67,78,414
Steven Adams,2011,Milwaukee Bucks (MIL),65,55,66,271
Steven Adams,2010,Milwaukee Bucks (MIL),82,77,87,289
Steven Adams,2009,Milwaukee Bucks (MIL),52,39,49,110
Steven Adams,2008,Milwaukee Bucks (MIL),78,112,127,267
Steven Adams,2007,Milwaukee Bucks (MIL),50,88,96,188
Steven Adams,2006,Milwaukee Bucks (MIL),74,191,209,307
Steven Adams,2005,Milwaukee Bucks (MIL),82,101,119,438
Steven Adams,2004,Milwaukee Bucks (MIL),82,82,96,558
Steven Adams,2003,Milwaukee Bucks (MIL),74,19,24,207
Steven Adams,2019,Boston Celtics (BOS),27,16,23,23
Steven Adams,2019,Los Angeles Lakers (LAL),54,96,130,236
Steven Adams,2018,Los Angeles Lakers (LAL),70,188,250,422
Steven Adams,2017,Los Angeles Lakers (LAL),77,147,208,434
Steven Adams,2019,Memphis Grizzlies (MEM),15,1,2,9
Steven Adams,2019,Brooklyn Nets (BKN),39,17,28,65
Steven Adams,2018,Brooklyn Nets (BKN),63,72,92,184
Steven Adams,2019,Atlanta Hawks (ATL),33,25,33,13
Steven Adams,2018,Atlanta Hawks (ATL),9,3,6,2
Steven Adams,2017,Atlanta Hawks (ATL),60,95,118,51
Steven Adams,2016,Atlanta Hawks (ATL),33,52,74,8
Steven Adams,2019,Indiana Pacers (IND),25,7,12,14
Steven Adams,2018,Indiana Pacers (IND),58,19,31,31
Steven Adams,2017,Indiana Pacers (IND),53,10,16,42
Steven Adams,2019,Phoenix Suns (PHX),4,2,2,4
Steven Adams,2019,Dallas Mavericks (DAL),24,6,7,47
Steven Adams,2018,Dallas Mavericks (DAL),22,5,7,39
Steven Adams,2017,Dallas Mavericks (DAL),76,114,124,278
Steven Adams,2016,Dallas Mavericks (DAL),77,85,98,269
Steven Adams,2015,Dallas Mavericks (DAL),28,23,26,79
Steven Adams,2014,Dallas Mavericks (DAL),77,111,129,224
Steven Adams,2013,Dallas Mavericks (DAL),49,81,90,142
Steven Adams,2012,Dallas Mavericks (DAL),78,62,72,156
Steven Adams,2011,Dallas Mavericks (DAL),58,71,86,217
Steven Adams,2010,Dallas Mavericks (DAL),81,95,120,174
Steven Adams,2009,Dallas Mavericks (DAL),71,133,153,225
Steven Adams,2008,Dallas Mavericks (DAL),77,78,94,203
Steven Adams,2019,Orlando Magic (ORL),5,0,2,1
Steven Adams,2019,Minnesota Timberwolves (MIN),23,24,32,72
Steven Adams,2018,Minnesota Timberwolves (MIN),71,50,71,181
Steven Adams,2017,Minnesota Timberwolves (MIN),35,2,3,20
Steven Adams,2016,Minnesota Timberwolves (MIN),35,13,17,51
Steven Adams,2019,Indiana Pacers (IND),46,92,110,158
Steven Adams,2018,Indiana Pacers (IND),79,231,260,330
Steven Adams,2017,Indiana Pacers (IND),80,179,208,254
Steven Adams,2016,Indiana Pacers (IND),62,110,129,146
Steven Adams,2015,Indiana Pacers (IND),66,64,88,181
Steven Adams,2014,Indiana Pacers (IND),47,49,55,111
Steven Adams,2013,Indiana Pacers (IND),78,51,64,247
Steven Adams,2012,Indiana Pacers (IND),23,14,14,30
Steven Adams,2019,Golden State Warriors (GSW),49,110,126,239
Steven Adams,2018,Golden State Warriors (GSW),32,19,22,68
Steven Adams,2017,Golden State Warriors (GSW),15,22,29,60
Steven Adams,2019,Sacramento Kings (SAC),9,7,10,0
Steven Adams,2018,Sacramento Kings (SAC),77,140,216,204
Steven Adams,2017,Sacramento Kings (SAC),69,158,231,3
Steven Adams,2016,Sacramento Kings (SAC),77,150,208,12
Steven Adams,2015,Sacramento Kings (SAC),78,174,239,7
Steven Adams,2014,Sacramento Kings (SAC),69,73,104,3
Steven Adams,2013,Sacramento Kings (SAC),42,20,31,0
Steven Adams,2019,Los Angeles Clippers (LAC),51,311,350,292
Steven Adams,2018,Los Angeles Clippers (LAC),60,364,426,302
Steven Adams,2017,Los Angeles Clippers (LAC),9,31,38,35
Steven Adams,2016,Los Angeles Clippers (LAC),74,469,533,387
Steven Adams,2015,Los Angeles Clippers (LAC),72,292,334,291
Steven Adams,2014,Los Angeles Clippers (LAC),64,202,252,192
Steven Adams,2013,Los Angeles Clippers (LAC),66,101,126,182
