name,year,team,games_played,ftm,fta,tpa
Nickeil Alexander-Walker,2015,New Orleans Pelicans (NOP),53,133,194,6
Nickeil Alexander-Walker,2015,Phoenix Suns (PHX),63,31,49,79
Nickeil Alexander-Walker,2015,Sacramento Kings (SAC),76,175,228,35
Nickeil Alexander-Walker,2015,Los Angeles Clippers (LAC),79,29,34,293
Nickeil Alexander-Walker,2015,New York Knicks (NYK),73,112,190,92
Nickeil Alexander-Walker,2015,Oklahoma City Thunder (OKC),74,294,328,329
Nickeil Alexander-Walker,2015,Denver Nuggets (DEN),82,215,335,4
Nickeil Alexander-Walker,2015,Chicago Bulls (CHI),75,95,126,267
Nickeil Alexander-Walker,2015,New York Knicks (NYK),62,48,66,52
Nickeil Alexander-Walker,2015,Toronto Raptors (TOR),49,43,53,89
Nickeil Alexander-Walker,2015,Dallas Mavericks (DAL),69,105,142,16
Nickeil Alexander-Walker,2015,New York Knicks (NYK),81,193,270,36
Nickeil Alexander-Walker,2015,New Orleans Pelicans (NOP),75,182,205,421
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),67,79,116,185
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),52,42,63,115
Nickeil Alexander-Walker,2013,Oklahoma City Thunder (OKC),40,7,10,13
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),45,27,39,37
Nickeil Alexander-Walker,2015,Los Angeles Lakers (LAL),72,87,150,170
Nickeil Alexander-Walker,2015,Charlotte Hornets (CHA),39,8,10,27
Nickeil Alexander-Walker,2015,Orlando Magic (ORL),73,49,62,339
Nickeil Alexander-Walker,2015,Minnesota Timberwolves (MIN),80,140,190,370
Nickeil Alexander-Walker,2015,Phoenix Suns (PHX),76,266,314,190
Nickeil Alexander-Walker,2015,Detroit Pistons (DET),66,142,179,150
Nickeil Alexander-Walker,2014,Indiana Pacers (IND),74,63,94,127
Nickeil Alexander-Walker,2015,Oklahoma City Thunder (OKC),80,144,182,239
Nickeil Alexander-Walker,2015,Philadelphia 76ers (PHI),75,50,63,158
Nickeil Alexander-Walker,2015,Houston Rockets (HOU),75,62,99,123
Nickeil Alexander-Walker,2015,Boston Celtics (BOS),61,129,166,241
Nickeil Alexander-Walker,2015,Washington Wizards (WAS),50,89,133,137
Nickeil Alexander-Walker,2015,Detroit Pistons (DET),64,30,33,155
